"geoid","percent"
1001,45.690999346451
1003,43.343220242609
1005,41.7469246286998
1007,36.4102641658725
1009,35.9753939581378
1011,38.334025346417
1013,38.1493461858328
1015,36.6472925126442
1017,37.0648990655856
1019,29.7646138836571
1021,35.1201179298937
1023,40.7901391359482
1025,43.4694762306376
1027,28.2676167533155
1029,32.7671754553908
1031,42.4078554507213
1033,37.5248076835661
1035,45.1310227568884
1037,34.2453469936186
1039,39.4657575866749
1041,34.0234747224145
1043,36.1541655463613
1045,40.0402346570987
1047,45.3644514409963
1049,30.2811688946083
1051,35.689293194189
1053,35.5670336608326
1055,29.8062551675661
1057,30.195654688082
1059,36.5280808308293
1061,42.2261384294476
1063,44.2212178572129
1065,39.0134910110463
1067,43.9299522487216
1069,45.348112294379
1071,31.806713733791
1073,39.1727479130447
1075,38.3847201343635
1077,39.4278115355794
1079,38.5946562989105
1081,38.2885458071525
1083,35.3388112692028
1085,42.4988864847512
1087,45.1835803570197
1089,35.5623636859698
1091,38.4882291722983
1093,37.8135703322903
1095,33.4622557807105
1097,50.8421422059502
1099,42.4342547423628
1101,47.1034858107636
1103,41.9228213751784
1105,48.8659294458836
1107,38.0534086273643
1109,34.7664936993475
1111,36.9934909335816
1113,39.2106159158493
1115,34.6125782859127
1117,36.847397248035
1119,42.6179011695284
1121,37.6506718336046
1123,36.9486865524805
1125,46.119799195028
1127,38.9234635233814
1129,41.642031287004
1131,47.7569116758312
1133,38.2764492774836
4001,42.3814130693347
4003,61.9089352721377
4005,38.405953259012
4007,57.1203391126127
4009,69.0323826949467
4011,70.1207825307715
4012,78.9002263581014
4013,73.1002901207242
4015,67.7465797622666
4017,40.8127101565379
4019,75.1563045284072
4021,68.6544535353655
4023,68.7353521336495
4025,48.2298266508289
4027,72.9490846761776
5001,42.0905485167304
5003,41.452456432424
5005,40.367570010461
5007,34.1692167371446
5009,38.4469600728217
5011,41.57212873511
5013,43.6532305174841
5015,39.164554033063
5017,50.0970932099553
5019,44.1526676701954
5021,44.707680757664
5023,34.0484044485592
5025,44.4891887391138
5027,44.4690994828677
5029,39.4710768092123
5031,42.4608213022956
5033,49.4289022121871
5035,46.2537532238321
5037,42.8592607378621
5039,43.2362708139216
5041,44.1892652931189
5043,45.5547174987407
5045,45.5367624616988
5047,43.1792826969204
5049,36.6052705366111
5051,47.6644987127484
5053,46.7910106200015
5055,43.5694914421586
5057,46.4173981579006
5059,43.8254344583521
5061,46.2490679167204
5063,42.9902880729785
5065,42.4714188412186
5067,39.9115657556596
5069,45.7593844821567
5071,39.0414861650273
5073,50.5591972150597
5075,38.6954351301917
5077,42.7025431009045
5079,36.5029300433383
5081,47.1509850937105
5083,44.9729873412702
5085,40.7667441515305
5087,35.857425616157
5089,43.3333026469309
5091,51.7287337238074
5093,42.9252916807498
5095,40.5878451860909
5097,42.3508817206594
5099,49.6451638818423
5101,33.2412483723529
5103,49.7121149116433
5105,41.5230636165741
5107,44.1711963000801
5109,37.2758100574898
5111,41.3147005456335
5113,41.6613957850844
5115,46.5237788214447
5117,44.374589248702
5119,44.059670738649
5121,42.5949678481138
5123,43.6239317295871
5125,42.8239241402248
5127,44.4477946398214
5129,36.8312732716562
5131,45.8066579929783
5133,51.7578723389593
5135,37.45437661479
5137,45.5751083676851
5139,48.9217818950072
5141,33.9081508325211
5143,39.9756536877329
5145,45.7811105626952
5147,47.4676981558512
5149,46.7187202004388
6001,45.3971653360146
6003,36.3159666520084
6005,63.2001686839043
6007,66.2883808584429
6009,63.2188260742934
6011,61.5954143833075
6013,55.4076035159765
6015,22.1145651576709
6017,57.0729665006756
6019,74.1643189457928
6021,65.8183712022819
6023,27.844232194425
6025,87.528950562325
6027,49.5914529017947
6029,59.1288285095372
6031,64.3147537344591
6033,69.4645232039897
6035,41.8305231722696
6037,60.528673248764
6039,58.1382323819732
6041,56.8496371481144
6043,51.1421685380124
6045,55.9449703535635
6047,60.9748386267558
6049,44.9462884656193
6051,33.1468575159909
6053,42.6191641544222
6055,54.6390051154546
6057,51.8361071340355
6059,50.1060094422835
6061,58.8707417557939
6063,41.7228793868781
6065,70.6501517195409
6067,62.8030619815438
6069,48.9738511891779
6071,64.5691956911746
6073,50.9983199555301
6075,33.839125618717
6077,53.6644979427794
6079,40.1377078169089
6081,31.6737224003129
6083,42.2656602432448
6085,44.8653189865526
6087,46.6808508569246
6089,77.2555070503607
6091,29.0539330846811
6093,39.3782899687005
6095,63.9411238769644
6097,62.2193909504703
6099,61.9873104458117
6101,69.8720076554228
6103,70.6622540176717
6105,51.1327012880153
6107,61.3276996447128
6109,58.104856518974
6111,56.8837480510427
6113,63.1652996217336
6115,67.536885287341
8001,43.2378171417709
8003,25.2367057676578
8005,35.761731070844
8007,12.4435136719797
8009,54.3666783439537
8011,51.9190595430438
8013,40.5606380850932
8014,31.9843332377857
8015,19.4860035968424
8017,46.3499943684142
8019,9.50713791633851
8021,22.8844777202183
8023,27.1830897297249
8025,51.9959925876519
8027,17.5293048495419
8029,32.4677693884356
8031,37.7979419914894
8033,24.1113369552044
8035,34.1810175667097
8037,13.817977660704
8039,30.515685057519
8041,31.0434310425845
8043,31.8259044563104
8045,28.9484206538741
8047,17.0105457881105
8049,12.4710452062031
8051,10.2245178457983
8053,8.98129019736106
8055,35.2845354792253
8057,21.7232806015571
8059,32.3248063468008
8061,49.7376222484063
8063,45.5408793522746
8065,11.8808448831695
8067,26.0198884175035
8069,30.0559521986366
8071,38.7742903392211
8073,44.3417620639092
8075,48.6450216022771
8077,43.4160313512596
8079,8.56196154758541
8081,23.0235370328077
8083,36.9108273285654
8085,27.954063911718
8087,46.1149321474414
8089,60.8085585844788
8091,20.7867664744503
8093,10.3409818652019
8095,50.4250012977923
8097,11.1380723299755
8099,52.676508191433
8101,45.7640866080004
8103,28.6880594241371
8105,23.8500906076216
8107,14.2371875877934
8109,20.137107459971
8111,4.67861933400594
8113,14.1285838260275
8115,46.0864209149959
8117,6.66887899449152
8119,12.1396061196154
8121,49.3922487904033
8123,41.5721704142437
8125,44.3605270069494
9001,30.2594502644872
9003,33.7861419759114
9005,18.9785110106618
9007,28.6980429545004
9009,31.7881732280013
9011,32.4722811168394
9013,32.1893563976572
9015,31.7171502004778
10001,32.2723593234283
10003,31.8126329607484
10005,28.6190677536117
11001,42.3812806612243
12001,47.0620688717398
12003,43.10354425083
12005,42.1131621370811
12007,43.0638589751499
12009,44.5004828117505
12011,50.7037321036498
12013,47.2488684632921
12015,47.3100650327069
12017,40.6557583575618
12019,47.0126245936126
12021,48.1910837865697
12023,44.0633119424224
12027,45.1818533888537
12029,47.0734344423014
12031,54.1896046187751
12033,47.4199228931859
12035,39.3704191518557
12037,46.738864823924
12039,42.513620235781
12041,46.2469152551816
12043,44.0190636150831
12045,44.5806620026123
12047,42.5406809213718
12049,44.8213957442969
12051,49.5581323662401
12053,37.1390310017742
12055,47.8918813742225
12057,43.3421933426935
12059,35.2383058098309
12061,41.9571119309422
12063,42.978858257616
12065,41.8109963919271
12067,38.9786220276196
12069,43.1347312728247
12071,41.7043890819444
12073,51.5195430241886
12075,43.8295791107145
12077,43.2650155350342
12079,41.2232225847661
12081,46.7503516848012
12083,41.6610039260069
12085,47.0490124443821
12086,53.5796291493705
12087,53.6346209364207
12089,41.3018675418743
12091,44.0604960892907
12093,48.2661470452838
12095,47.1192046566727
12097,43.7316318192335
12099,45.0505783901444
12101,43.0550889783462
12103,48.9129184890556
12105,50.2113816679757
12107,45.1718912776595
12109,38.6341967921426
12111,38.029748890831
12113,44.316526201237
12115,53.0836202084495
12117,40.6803442288303
12119,39.530989777292
12121,37.3136894144416
12123,41.9571712171835
12125,38.9938760966021
12127,50.9781618738083
12129,40.8143051863283
12131,40.4843229558749
12133,38.0315264770741
13001,38.6423215539637
13003,39.1575794335849
13005,42.4959458567149
13007,43.0776972605923
13009,41.3210943270668
13011,39.1497888885387
13013,38.5176281625155
13015,37.7452695439196
13017,39.2885130397092
13019,40.3002237736593
13021,46.3537849941974
13023,35.0759636075198
13025,39.5635086116973
13027,38.0843531324256
13029,45.1665133343659
13031,39.9444996667672
13033,38.0278809477794
13035,34.6495823122513
13037,44.0094294713097
13039,45.0177698599097
13043,39.9657733033746
13045,30.2867423087727
13047,35.7333249706829
13049,41.5148537399653
13051,46.6455139600246
13053,39.5669162457153
13055,32.7948141054614
13057,32.9666462912164
13059,28.3338367748989
13061,36.5697055460512
13063,43.4892562639585
13065,42.3432256104228
13067,36.1330066699062
13069,41.3691583556074
13071,48.2745896416818
13073,36.294559964138
13075,39.9261674214404
13077,28.656925038643
13079,39.3171616863889
13081,33.3584718088192
13083,24.3924275081332
13085,30.3220957866897
13087,44.7760966276149
13089,39.3514615276966
13091,42.3658329605339
13093,47.26501340858
13095,44.8632978708074
13097,33.3760101632711
13099,44.8641687609436
13101,44.094375892891
13103,43.9018646281839
13105,32.5774978561498
13107,40.8410825118978
13109,43.1744629031359
13111,27.549837473252
13113,30.4606278588943
13115,28.8376089931141
13117,30.9963852114786
13119,27.2522663496215
13121,34.3213552323326
13123,25.9712804136817
13125,35.5637276894296
13127,40.3835051425457
13129,33.1437908152191
13131,40.1810865975405
13133,32.5082224814
13135,38.8648426350987
13137,28.3494538760351
13139,32.376009585257
13141,38.2948304668206
13143,31.282792171007
13145,37.4912124282636
13147,33.0940162227904
13149,32.8881353260476
13151,33.1257004579747
13153,41.373649341001
13155,35.1959793691742
13157,34.5681188066919
13159,35.0091008569368
13161,37.8380790893291
13163,38.8494495710794
13165,45.3918377679953
13167,39.4472099825802
13169,38.8142331767943
13171,33.0856512635556
13173,42.2326488095018
13175,42.2403577273151
13177,41.8716890863614
13179,50.262339260702
13181,39.3209312668804
13183,47.4497677134651
13185,46.0531332831759
13187,26.2311861704247
13189,42.447603099546
13191,44.4450428047105
13193,37.1181508042934
13195,32.8098120142823
13197,32.5438432731012
13199,31.6072251823746
13201,38.7177447096684
13205,41.3717059100564
13207,36.9321495619017
13209,41.9515588235308
13211,36.8749852905998
13213,31.9583016564958
13215,46.2210982538927
13217,35.3591570046773
13219,32.4003580053044
13221,39.2453916517603
13223,33.9687011703491
13225,45.2847298189821
13227,17.5291969337115
13229,40.0947927635314
13231,33.4794998105103
13233,32.5081986656803
13235,38.7851074816953
13237,42.9329009898696
13239,40.2298734171452
13241,20.0886996667894
13243,48.5543418292879
13245,50.4844998122605
13247,33.9016501988702
13249,35.4087832773026
13251,40.6546452465257
13253,40.3765028384855
13255,38.835030689878
13257,32.0878587763245
13259,41.6862981619275
13261,43.6332433647925
13263,37.5603704556719
13265,41.682192500123
13267,42.1313709178222
13269,33.3579033164032
13271,36.1821171165037
13273,42.9810426394229
13275,44.3475443686011
13277,43.0443230297813
13279,43.7700957105398
13281,22.9864606234348
13283,36.3917283126033
13285,39.6279098390869
13287,45.243616507194
13289,42.3929938495793
13291,23.6504861285203
13293,32.9660152379972
13295,24.5972434882692
13297,35.3222059992835
13299,48.1857642160199
13301,40.4154140814566
13303,34.0500528531825
13305,41.9696500688895
13307,40.6385769642996
13309,37.8367531134875
13311,23.0683971063636
13313,34.7088624204642
13315,41.567810302947
13317,38.9957639542928
13319,37.9114619081343
13321,39.6668056791691
16001,34.192197968675
16003,22.5920005812655
16005,36.5901822429604
16007,19.6516734351815
16009,18.7382534251599
16011,32.1693288467707
16013,16.8179681469362
16015,27.0919312278159
16017,12.9998691944132
16019,26.8902009487115
16021,14.7739365368205
16023,15.6731099829931
16025,10.4233740451839
16027,37.4224805101226
16029,31.14769753075
16031,33.9504163375369
16033,25.3910028376149
16035,19.5919715183707
16037,19.1505496670575
16039,36.5427364712251
16041,29.2025917344981
16043,23.6819422870568
16045,30.0868678997562
16047,33.9678545911766
16049,25.7893171993362
16051,22.8370645738259
16053,37.6236127121195
16055,20.7258955287364
16057,20.0204392052492
16059,14.2411347351673
16061,21.8928687632095
16063,34.3437029759671
16065,22.840869372977
16067,32.1615292431647
16069,32.6741873682965
16071,27.8049167372699
16073,39.3117183555847
16075,36.8762839515671
16077,36.2607841020242
16079,17.0548137492625
16081,15.8727292281266
16083,37.8238873296422
16085,11.910393763487
16087,37.7457487767695
17001,27.3660769878881
17003,34.5793911804042
17005,26.2387920982688
17007,16.3648108981976
17009,29.8235763468454
17011,26.4247645771474
17013,36.5344074663001
17015,28.5204641459587
17017,26.33972001678
17019,28.4604191698173
17021,22.5114725488165
17023,23.9865131328471
17025,29.9586448064737
17027,35.4011082042682
17029,31.3016195888619
17031,30.937279144558
17033,33.605124630551
17035,26.76011329295
17037,20.7514002761341
17039,22.5150465217158
17041,29.9151609675337
17043,27.5147404424209
17045,30.9566859797753
17047,28.0129339283618
17049,28.7852068406946
17051,25.937679713296
17053,23.6376982908281
17055,34.455497531669
17057,27.1063058722704
17059,25.2116651522981
17061,27.1942507468463
17063,24.4934435960914
17065,28.5168875459736
17067,28.669020202529
17069,28.2684992737388
17071,23.8436260456081
17073,25.4100305219306
17075,26.0178465592199
17077,29.8738230931756
17079,25.2382582646812
17081,35.7900243925837
17083,26.0148101594431
17085,22.7528909870495
17087,30.2252089047713
17089,28.531591145648
17091,26.0376597006224
17093,30.190315541452
17095,26.1101081136849
17097,22.7139996204328
17099,24.0812286874014
17101,28.5937712367303
17103,18.1755834082996
17105,21.0855414714157
17107,28.7974027162395
17109,25.5174646266744
17111,25.0842738403724
17113,32.3953555201455
17115,31.0255807975879
17117,25.550293760303
17119,34.1059179481592
17121,33.1637151847414
17123,24.9465109528483
17125,28.3352732170434
17127,28.9707224120174
17129,23.9705146256428
17131,25.639456666052
17133,29.369902427105
17135,29.8894882055621
17137,29.194046661009
17139,19.7661913516342
17141,22.5316973404007
17143,27.1945446438557
17145,27.7059646914621
17147,30.1877354520971
17149,29.5822145894311
17151,26.9099051142768
17153,29.0604082365869
17155,28.5358405623762
17157,30.1337270418358
17159,28.3461744514123
17161,21.0608041022947
17163,36.850620284479
17165,25.1969250786814
17167,29.9742492427361
17169,19.8791503272305
17171,32.1229623897497
17173,26.4628445932321
17175,18.5399532341552
17177,21.9927304692634
17179,29.3516243090899
17181,33.1965316018424
17183,25.198823234764
17185,22.6182508798518
17187,27.4089482834204
17189,26.8514976103835
17191,23.3783126102943
17193,24.7455303336886
17195,28.4449715879779
17197,24.9581483688237
17199,26.5995163804205
17201,29.8470147227448
17203,22.2690097691279
18001,25.1582601635986
18003,21.7554588699542
18005,24.2742015307635
18007,19.6480672230776
18009,23.1575684785202
18011,25.0677300049783
18013,22.442798315676
18015,23.2053064618731
18017,22.2022566326419
18019,25.5803903218288
18021,28.1578180827265
18023,19.1482828151619
18025,27.4742972910297
18027,31.2930011889858
18029,19.2110134334256
18031,24.1390717684662
18033,24.519002295081
18035,21.626476027273
18037,32.8206791965974
18039,24.1824447917919
18041,21.4702186429629
18043,27.8920356830855
18045,25.6358721633923
18047,24.1493907803897
18049,22.9067781092961
18051,24.500109665219
18053,19.3973876244557
18055,23.2939729720571
18057,23.009722037216
18059,15.6083538200185
18061,27.7100885091204
18063,22.8378035578063
18065,18.2663520630912
18067,25.4572402687928
18069,20.2833057572552
18071,26.6523267677802
18073,19.9865122886531
18075,23.4720979418234
18077,32.445309373599
18079,20.5816344699556
18081,26.5765532615662
18083,31.0794208672847
18085,19.1409917491149
18087,18.3765216830139
18089,21.8206605924712
18091,19.284168774435
18093,27.7479511019809
18095,20.8402294707511
18097,25.9428130574289
18099,26.7585745737046
18101,27.1747723949556
18103,21.4661811187419
18105,22.4387947288396
18107,29.9329038883077
18109,24.2857539101791
18111,25.7363450546303
18113,18.8319963165934
18115,25.996931113983
18117,29.9730032491528
18119,23.2660444729762
18121,23.8684352394765
18123,28.3213271298812
18125,27.5240448607877
18127,16.6867416528179
18129,25.6372297496666
18131,24.144111309337
18133,15.2948713900243
18135,26.4092667627366
18137,23.3324678129158
18139,19.0295144173144
18141,27.4991516212808
18143,26.7844217915313
18145,20.707558985438
18147,28.6969950045231
18149,22.2421020588669
18151,24.1847355608875
18153,23.509726083737
18155,21.2603845422545
18157,30.4711517459633
18159,20.8641356311473
18161,23.4381797893727
18163,33.2017683652283
18165,24.483051974708
18167,26.9081924087326
18169,23.3462298548838
18171,30.1837572798969
18173,34.5808665047251
18175,26.1371738688942
18177,22.9614179866914
18179,22.5456176339656
18181,23.7087728200085
18183,24.5111555042233
19001,27.6174042861005
19003,27.7363826749876
19005,17.3311774433478
19007,27.1713116778806
19009,24.3814742167234
19011,23.6966641000281
19013,26.7869314809598
19015,25.1420002521143
19017,21.424073733273
19019,23.1262002720784
19021,20.3933422069747
19023,28.3292820401106
19025,23.4265822301781
19027,24.907905832302
19029,33.58720928925
19031,25.4208965857378
19033,23.9192703372861
19035,24.5430147814278
19037,16.479203202714
19039,20.8121699429421
19041,26.6595359772526
19043,25.7612949942249
19045,24.6211143066452
19047,20.2864328180639
19049,24.5361370877989
19051,27.7824488698111
19053,26.5614356710744
19055,15.4413462805736
19057,30.3392667747622
19059,26.9676492217149
19061,22.8932518123174
19063,23.9122317936
19065,18.7854824171206
19067,24.6277535683957
19069,25.6004435255196
19071,30.4016471756881
19073,31.8985906784239
19075,23.1973905995836
19077,29.2020044194282
19079,22.8274562089137
19081,27.0298370194707
19083,28.3626987671914
19085,37.4457166103183
19087,27.5129081650161
19089,18.1123247554567
19091,28.234866745878
19093,25.564313697874
19095,22.644110802971
19097,24.6371742564211
19099,26.6325598277333
19101,23.8817591393331
19103,25.3290027188094
19105,27.6564044574016
19107,24.4849861019643
19109,20.3323526363895
19111,28.813582336466
19113,31.6490361070837
19115,29.6532503791107
19117,30.3442826876418
19119,30.0260383075782
19121,31.5691738175183
19123,28.9197075121469
19125,24.0216589480896
19127,28.9202868332667
19129,29.1008907333761
19131,22.5580336251519
19133,26.7058746517968
19135,28.9660765958163
19137,26.7802308582192
19139,23.1520686596906
19141,20.4509504167329
19143,24.3203369312716
19145,33.379590808367
19147,21.3404188555651
19149,23.1160044116032
19151,28.8186741650828
19153,32.1808076384723
19155,30.3275319699321
19157,23.3663767375318
19159,25.6809548854273
19161,21.8266413982775
19163,26.6222552349183
19165,25.1724100091529
19167,30.1481529456071
19169,19.0668067686073
19171,25.1430853502852
19173,30.3248258427753
19175,30.1676287761503
19177,32.8894045456422
19179,28.8698017143695
19181,25.5801149116412
19183,29.2806745023674
19185,27.8730147460093
19187,26.1705609799772
19189,25.1105467986987
19191,22.82074969043
19193,29.2821679634041
19195,22.5140637566698
19197,28.0429125718786
20001,37.0238041276929
20003,37.0917074472786
20005,38.9248097598061
20007,46.0769687248076
20009,48.0570753049257
20011,36.5511936012272
20013,33.4086068754107
20015,45.5429104286882
20017,39.8589715212128
20019,40.1701871300069
20021,40.8698733791439
20023,35.5489761519068
20025,47.4890888522379
20027,45.9056421665061
20029,39.513016543879
20031,38.9870588473464
20033,50.2203677700749
20035,41.5739891545293
20037,40.3355735418923
20039,42.5422062424638
20041,42.5638801782631
20043,33.844924924308
20045,36.7275915053546
20047,49.9890863085655
20049,41.5655330445112
20051,41.7195428198432
20053,47.0045954673423
20055,51.9071060115912
20057,52.9433830574291
20059,39.88366169927
20061,46.2955153988614
20063,43.8865567189988
20065,40.4389065571583
20067,55.3091298198987
20069,49.5940823864682
20071,50.4071807526534
20073,41.2263958655514
20075,50.1380531839975
20077,48.086963875739
20079,41.6384083353101
20081,52.6867904106322
20083,53.884469960167
20085,41.5420927219704
20087,36.8921134186885
20089,46.2511830247908
20091,41.7595882280029
20093,41.5949611249466
20095,44.2585960757691
20097,46.5697409125863
20099,45.1149448846691
20101,43.0166423806964
20103,38.4536882397819
20105,49.6854919149408
20107,37.9027788289582
20109,41.6485084341315
20111,38.8455508401297
20113,48.9028667441437
20115,42.5668950374518
20117,38.5274687726428
20119,49.0185565216316
20121,38.9368501383184
20123,39.9129711767507
20125,47.0021375684917
20127,41.2971273098025
20129,50.0052783597427
20131,31.6561442448362
20133,37.4992681520868
20135,52.500274953755
20137,47.6445819710146
20139,39.8418357315928
20141,37.7256577351531
20143,54.5778641611604
20145,50.8982518970953
20147,42.515370188775
20149,37.2282379230931
20151,41.7488145123658
20153,39.8605201368336
20155,50.381923787248
20157,33.7294933094453
20159,44.7229973226407
20161,33.2962883237256
20163,42.1549674831796
20165,42.300461809589
20167,50.1022513494447
20169,45.2792456539357
20171,45.590746249075
20173,52.9375680929394
20175,56.905799327975
20177,37.5347717730027
20179,38.0791468589727
20181,43.578580357152
20183,40.5576086393774
20185,49.5365641788394
20187,47.3088051564731
20189,52.704240234378
20191,46.5437999682854
20193,44.0189221686749
20195,43.6708697569696
20197,33.7621354601235
20199,49.813339692513
20201,38.7495025105703
20203,45.5342608459787
20205,37.6315629525709
20207,40.5843828209399
20209,41.2105543434651
21001,28.1554496444133
21003,28.1891250293613
21005,25.9695272137306
21007,41.4159813647667
21009,36.5528909144419
21011,25.1257031601568
21013,23.742583812692
21015,35.0787549620962
21017,32.7744617383573
21019,28.3268107747082
21021,22.1280288581675
21023,29.4128351809711
21025,30.5181743131243
21027,34.5872584201465
21029,37.5572023665369
21031,31.577145758679
21033,38.333529988497
21035,40.1886841008226
21037,33.4352295493098
21039,34.3153596380423
21041,27.9208893540714
21043,26.0006753078482
21045,33.2220916827698
21047,37.4384621834127
21049,23.201289967173
21051,23.1996758222682
21053,28.9680159096882
21055,34.7410633564455
21057,30.1909000855755
21059,33.601074522891
21061,33.7265554844083
21063,26.5168251436008
21065,21.7192816302326
21067,31.8567847331048
21069,31.0579288783096
21071,19.8794521465526
21073,27.3404774129501
21075,37.2521051963968
21077,29.2278050800449
21079,26.9792637169489
21081,32.2035928531417
21083,39.8164334311572
21085,30.2701312018607
21087,28.5345179667429
21089,29.0387190946235
21091,30.91031023532
21093,26.6529407663996
21095,25.9574640455612
21097,26.2082512275496
21099,27.9088932133823
21101,36.0544937415124
21103,27.942926423229
21105,32.5635180477483
21107,39.0570717324668
21109,26.0612895745234
21111,31.4480383017423
21113,31.6133990193787
21115,28.2870177430652
21117,25.8407448329156
21119,21.6258904803333
21121,26.0950311945276
21123,30.0499364594481
21125,30.4017059066865
21127,28.8143126283477
21129,23.4371847133404
21131,25.4608806895055
21133,25.4089311716183
21135,24.4723107191274
21137,30.1037203800123
21139,35.8369172479306
21141,34.1612733626535
21143,38.3001337241996
21145,35.0623963828457
21147,26.4937490679187
21149,34.2493908431285
21151,29.3500784974424
21153,25.2336443352187
21155,31.1334796314177
21157,37.0065505874352
21159,27.8131869587106
21161,23.8631617206472
21163,28.2088331505991
21165,27.1493589423185
21167,30.7266985210048
21169,30.0182687146509
